user_id,question_id,Probability,TradeWeightBasedonCreationTime,UserweightBasedOnPastAccuracy,settled_value
4823,489,0.7090888,0.164916184,0.7090888,1
45,126,0.34999996,0.050599872,0.654999995,1
474,454,0.37499997,0.463973625,0.62500003,0
45,13,0.8,0.091344555,0.660541474,1
8935,670,0.37000003,0.02842207,0.851668981,0
45,84,0.33999997,0.016532523,0.89999999,0
420,102,0.6609473,0.015088324,0.3390527,0
85,103,0.59,0.015088324,0.720999999,0
522,103,0.645,0.015088324,0.76729107,0
1070,199,0.40921825,0.010256934,0.59078175,0
537,130,0.6731736,0.011406083,0.38020158,1
5168,489,0.7090887,0.171653545,0.7090887,1
5360,489,0.7921629,0.171653545,0.7921629,1
5385,489,0.76750696,0.171653545,0.755182,1
85,103,0.34999996,0.024381259,0.720999999,0
550,102,0.74055225,0.015261713,0.25944775,0
556,130,0.7365868,0.011406083,0.7365868,1
5385,489,0.755182,0.171653545,0.755182,1
45,61,0.76999986,0.089403732,0.815792934,0
589,84,0.25754344,0.015261713,0.75754953,0
96,84,0.47692466,0.016722507,0.641363702,0
5549,489,0.78829426,0.171653545,0.78829426,1
1398,396,0.29999998,0.011406016,0.70000002,0
2113,667,0.53872633,0.015847923,0.71,1
45,585,0.4,0.009999948,0.810351252,0
8,603,0,0.014924026,0.9844899,0
9643,765,0.4700002,0.05303463,0.874999993,0
5565,489,0.7298607,0.171653545,0.7518589,1
6003,489,0.7363469,0.171653545,0.74317345,1
10398,1083,0.7,0.01637782,0.3,0
620,127,0.18841459,0.013642873,0.81158541,0
6059,489,0.5464627,0.171653545,0.593671157,1
6117,489,0.3864068,0.17866615,0.3864068,1
296,1083,0.52,0.01637782,0.884999995,0
6173,489,0.566123,0.17866615,0.6780615,1
420,13,0.7643242,0.066595056,0.7643242,1
6194,489,0.54377484,0.17866615,0.54377484,1
6202,489,0.6576016,0.17866615,0.75469124,1
796,398,0.4861099,0.010241429,0.781477276,0
6216,489,0.71305937,0.17866615,0.71305937,1
587,126,0.4076959,0.030117621,0.4076959,1
6232,489,0.7279557,0.17866615,0.7279557,1
6327,489,0.7139679,0.17866615,0.7139679,1
6417,489,0.72840583,0.17866615,0.72840583,1
6511,489,0.73562515,0.17866615,0.73562515,1
1095,360,0.59,0.013387764,0.546348978,0
1159,188,0.5572267,0.011654695,0.508522793,0
6533,489,0.70352596,0.17866615,0.70352596,1
8987,765,0.46999997,0.05303463,0.740000025,0
1062,221,0.47,0.125291411,#N/A,0
592,16,0.7213085,0.025453882,0.2786915,0
6579,489,0.70175767,0.17866615,0.70175767,1
5282,737,0.55,0.010486107,0.915000005,0
642,103,0.29022694,0.015261713,0.70977306,0
620,130,0.6182934,0.011406083,0.6182934,1
5152,489,0.7223025,0.17866615,0.7223025,1
2150,489,0.7171138,0.193562526,0.76275998,1
6879,489,0.70713943,0.24612645,0.70713943,1
641,13,0.8071621,0.066595056,0.85183716,1
176,289,0.5,0.014525789,#N/A,0
1354,202,0.29951382,0.047202187,0.677871104,0
59,765,0.6,0.090452288,0.950000003,0
648,103,0.34511346,0.015261713,0.65488654,0
656,128,0.16276304,0.012261171,0.83723696,0
538,128,0.12335129,0.012409084,0.87664871,0
706,129,0.51363504,0.012181613,0.51363504,1
6932,489,0.7374986,0.24612645,0.7374986,1
7731,489,0.7357129,0.312964657,0.678214825,1
796,656,0.6762624,0.01175827,0.776548704,1
687,9,0.99242145,0.069670319,0.99242145,1
571,144,0.63500005,0.009999987,0.36499995,0
705,144,0.48660687,0.009999987,0.51339313,0
711,144,0.3728917,0.009999987,0.6271083,0
686,84,0.43732315,0.015437094,0.56267685,0
711,102,0.44879827,0.015437094,0.7850001,0
45,102,0.58,0.016532523,0.764666665,0
699,103,0.23176567,0.015437094,0.59733374,0
1002,188,0.35000002,0.017660572,0.65513271,0
2299,489,0.69142866,0.325750279,0.618789245,1
679,9,0.98999995,0.069670319,0.98999995,1
45,630,0.5,0.009999682,0.904000002,0
2315,489,0.69428515,0.570607942,0.74999997,1
5122,489,0.6914281,0.570607942,0.658053689,1
2084,220,0.27966762,0.058769284,0.708786337,0
688,144,0.57,0.009999987,0.43,0
2084,489,0.63947046,0.570607942,0.76353434,1
2315,341,0.16512968,0.058822019,0.704999991,0
8997,489,0.65901554,0.570607942,0.72756556,1
45,126,0.35999998,0.050599872,0.654999995,1
720,9,0.99242145,0.069670319,0.764659385,1
912,155,0.5507829,0.012797586,0.709392805,1
176,289,0.24999997,0.014525789,#N/A,0
2283,489,0.6800006,0.593919129,0.950000007,1
699,103,0.30244377,0.015437094,0.59733374,0
2315,635,0.17596677,0.047307408,0.880333213,0
8997,489,0.6914271,0.643437422,0.72756556,1
2075,341,0.28,0.087432718,0.635999992,0
741,9,0.99416506,0.069670319,0.99416506,1
9420,489,0.6621385,0.755204067,0.599160204,1
927,157,0.11000001,0.011344517,0.88999999,0
741,127,0.39762983,0.014150676,0.60237017,0
741,5,0.54999995,0.018631234,0.45000005,0
796,660,0.16959502,0.011527117,0.79089343,0
5282,489,0.6457036,0.755204067,0.92,1
2058,489,0.64570206,0.755204067,0.900000006,1
176,1083,0.36999997,0.01637782,0.774481809,0
9008,765,0.43,0.013059514,0.675000015,0
2111,489,0.6457523,0.786056605,0.7496443,1
8987,489,0.6542853,0.786056605,0.75,1
5282,341,0.20999987,0.087432718,0.942500003,0
8935,489,0.64571273,0.786056605,0.969999999,1
749,127,0.22000003,0.014150676,0.77999997,0
749,84,0.42,0.01561449,0.58,0
567,103,0.2934853,0.01561449,0.7065147,0
20,130,0.59999996,0.012648232,0.659999997,1
2113,491,0.79714286,0.080214385,0.71,1
59,20,0.9199884,0.328912584,0.77021359,1
45,1075,0.19999999,0.011438961,0.850666671,0
59,9,0.96999985,0.072887594,0.844904209,1
2190,491,0.78854275,0.119714641,0.597457958,1
2185,491,0.7192825,0.124605373,0.69,1
265,127,0.19446816,0.015790334,0.811148945,0
856,13,0.7225715,0.387318808,0.650298952,1
2084,220,0.28901872,0.058769284,0.708786337,0
768,102,0.5089268,0.01561449,0.52004703,0
2315,448,0.40653616,0.045465844,0.638493106,0
1796,536,0.19,0.019305441,0.81,0
768,103,0.45097914,0.01561449,0.52004703,0
2285,491,0.76249945,0.140509365,0.82570972,1
2359,491,0.7426957,0.140509365,0.78245877,1
2315,491,0.71999854,0.158443262,0.74999997,1
2150,491,0.67192423,0.193562526,0.76275998,1
2285,491,0.6736926,0.193562526,0.82570972,1
5282,491,0.7971431,0.277540772,0.92,1
59,491,0.7685715,0.312964657,0.687640115,1
2283,491,0.78857064,0.312964657,0.950000007,1
5122,491,0.7999962,0.570607942,0.658053689,1
2026,491,0.81140774,0.570607942,0.619308971,1
2285,491,0.762471,0.570607942,0.82570972,1
45,401,0.19999993,0.524841081,0.743892724,0
1530,407,0.4,0.013716385,0.4,1
2075,213,0.049999997,0.621332047,0.651021451,0
5282,491,0.7971439,0.570607942,0.92,1
2283,491,0.77714306,0.570607942,0.950000007,1
8920,491,0.7999754,0.570607942,0.7276491,1
5282,491,0.7971428,0.618182654,0.92,1
8920,491,0.7971421,0.643437422,0.7276491,1
5282,741,0.76000017,0.009999986,0.849211702,0
5282,491,0.6742859,0.725562484,0.92,1
9420,491,0.73072284,0.755204067,0.599160204,1
5282,491,0.67428493,0.755204067,0.92,1
8920,491,0.6742946,0.755204067,0.7276491,1
2283,491,0.67429554,0.786056605,0.950000007,1
8987,491,0.68571556,0.786056605,0.75,1
2283,491,0.6742846,0.786056605,0.950000007,1
2058,500,0.4928574,0.061042311,0.900000006,1
2062,500,0.5028571,0.063604268,0.89,1
2084,500,0.5092849,0.078120087,0.76353434,1
2179,500,0.5481679,0.084815124,0.580459272,1
2062,500,0.554286,0.08837483,0.89,1
2150,500,0.5464994,0.104171701,0.76275998,1
1981,500,0.5393594,0.11309941,0.76156956,1
2190,500,0.48571414,0.133315763,0.597457958,1
2299,500,0.53142285,0.150815986,0.618789245,1
2185,500,0.5142828,0.150815986,0.69,1
2315,500,0.51999986,0.150815986,0.74999997,1
5282,500,0.4800001,0.257374885,0.92,1
2283,500,0.48571405,0.303380268,0.950000007,1
2299,500,0.48,0.316113193,0.618789245,1
2315,500,0.48285744,0.562104033,0.74999997,1
5122,500,0.4828537,0.562104033,0.658053689,1
8997,500,0.51285505,0.562104033,0.72756556,1
2285,500,0.52784574,0.562104033,0.82570972,1
8935,500,0.4857145,0.562104033,0.969999999,1
2283,500,0.48571473,0.562104033,0.950000007,1
8920,500,0.47714284,0.585695642,0.7276491,1
9008,500,0.46285465,0.585695642,0.76000002,1
8920,500,0.47428566,0.585695642,0.7276491,1
5282,500,0.47999972,0.585695642,0.92,1
8920,500,0.47998455,0.635890849,0.7276491,1
9420,500,0.65000033,0.749555406,0.599160204,1
9420,500,0.59642816,0.749555406,0.599160204,1
2058,500,0.7571422,0.749555406,0.900000006,1
2111,500,0.7570515,0.749555406,0.7496443,1
8920,500,0.7570519,0.749555406,0.7276491,1
2283,500,0.7570526,0.781014383,0.950000007,1
2062,516,0.8207154,0.056223825,0.89,1
2062,516,0.8742856,0.061042311,0.89,1
2084,516,0.82214195,0.074973438,0.76353434,1
2026,516,0.77142864,0.084815124,0.619308971,1
2179,516,0.8071426,0.084815124,0.580459272,1
1981,516,0.7662276,0.099975702,0.76156956,1
2150,516,0.7795421,0.099975702,0.76275998,1
2190,516,0.78571284,0.108543806,0.597457958,1
2283,516,0.7771426,0.11309941,0.950000007,1
2276,516,0.7599999,0.11309941,0.568385245,1
2276,516,0.7657144,0.133315763,0.568385245,1
2285,516,0.772854,0.133315763,0.82570972,1
2150,516,0.78346264,0.133315763,0.76275998,1
2113,516,0.77999884,0.144741173,0.71,1
2185,516,0.7942852,0.150815986,0.69,1
5282,516,0.8314283,0.257374885,0.92,1
5122,516,0.714286,0.303380268,0.658053689,1
2283,516,0.81714123,0.303380268,0.950000007,1
2315,516,0.83428514,0.562104033,0.74999997,1
2084,516,0.7857149,0.562104033,0.76353434,1
8997,516,0.817857,0.562104033,0.72756556,1
8920,516,0.8256822,0.562104033,0.7276491,1
5282,516,0.83142847,0.585695642,0.92,1
8920,516,0.83142906,0.610277395,0.7276491,1
7129,516,0.8305123,0.690387879,0.59216225,1
9420,516,0.8696469,0.719363584,0.599160204,1
5282,516,0.8800001,0.719363584,0.92,1
8935,516,0.8800002,0.749555406,0.969999999,1
2058,516,0.87999964,0.749555406,0.900000006,1
2058,516,0.88000035,0.749555406,0.900000006,1
2283,516,0.879975,0.749555406,0.950000007,1
8987,516,0.86286014,0.749555406,0.75,1
8935,516,0.8799977,0.749555406,0.969999999,1
2062,523,0.7427133,0.061042311,0.89,1
2062,523,0.74571425,0.061042311,0.89,1
1981,523,0.7299997,0.061042311,0.76156956,1
2062,523,0.72571397,0.074973438,0.89,1
2062,523,0.73714215,0.084815124,0.89,1
2190,523,0.73142815,0.099975702,0.597457958,1
2026,523,0.72,0.099975702,0.619308971,1
1981,523,0.72079265,0.099975702,0.76156956,1
1981,523,0.70749164,0.11309941,0.76156956,1
2084,523,0.7187617,0.11309941,0.76353434,1
2190,523,0.7085707,0.127945853,0.597457958,1
1981,523,0.7219653,0.133315763,0.76156956,1
2074,523,0.72196436,0.133315763,0.8109972,1
2285,523,0.678107,0.133315763,0.82570972,1
2084,523,0.6622391,0.133315763,0.76353434,1
2283,523,0.6914291,0.150815986,0.950000007,1
2359,523,0.6730599,0.150815986,0.78245877,1
5282,523,0.77714324,0.257374885,0.92,1
5122,523,0.7828564,0.562104033,0.658053689,1
5282,523,0.77714324,0.562104033,0.92,1
2359,523,0.7614271,0.562104033,0.78245877,1
8920,523,0.77999943,0.562104033,0.7276491,1
9008,523,0.74285746,0.562104033,0.76000002,1
8920,523,0.77428544,0.562104033,0.7276491,1
8987,523,0.77714306,0.562104033,0.75,1
5282,523,0.77714306,0.562104033,0.92,1
5282,523,0.77714247,0.585695642,0.92,1
8997,523,0.7630171,0.610277395,0.72756556,1
8920,523,0.7771421,0.610277395,0.7276491,1
9420,523,0.69570845,0.719363584,0.599160204,1
9420,523,0.7207116,0.719363584,0.599160204,1
5282,523,0.64571375,0.719363584,0.92,1
8935,523,0.6457108,0.749555406,0.969999999,1
2058,523,0.64571035,0.749555406,0.900000006,1
8920,523,0.6457459,0.749555406,0.7276491,1
8935,523,0.6457142,0.749555406,0.969999999,1
8935,523,0.6457145,0.781014383,0.969999999,1
1451,501,0.57714283,0.009999957,0.578173471,0
2084,501,0.5521436,0.078120087,0.76353434,0
1981,501,0.55063546,0.084815124,0.76156956,0
2179,501,0.56785727,0.084815124,0.580459272,0
2062,501,0.59714276,0.099975702,0.89,0
2190,501,0.5656928,0.11309941,0.597457958,0
2062,501,0.559997,0.11309941,0.89,0
1981,501,0.56209517,0.11309941,0.76156956,0
2283,501,0.55714214,0.11309941,0.950000007,0
2276,501,0.5485719,0.11309941,0.568385245,0
2190,501,0.5057,0.133315763,0.597457958,0
2276,501,0.50857157,0.133315763,0.568385245,0
1981,501,0.51170695,0.133315763,0.76156956,0
2299,501,0.5257142,0.150815986,0.618789245,0
2185,501,0.5257145,0.157145761,0.69,0
934,157,0.1525,0.011344517,0.812978284,0
3802,501,0.6646275,0.157145761,0.3353725,0
2150,501,0.6039061,0.185235335,0.76275998,0
5282,501,0.5599701,0.257374885,0.92,0
5122,501,0.6142853,0.562104033,0.658053689,0
8935,501,0.6114283,0.562104033,0.969999999,0
8920,501,0.61428577,0.585695642,0.7276491,0
9008,501,0.57142854,0.585695642,0.76000002,0
8920,501,0.6057147,0.585695642,0.7276491,0
8987,501,0.5999974,0.585695642,0.75,0
2084,501,0.59087247,0.585695642,0.76353434,0
8997,501,0.60139406,0.635890849,0.72756556,0
821,188,0.30192256,0.0104472,0.703542907,0
5282,501,0.43999973,0.719363584,0.92,0
856,188,0.30072948,0.010562094,0.577284485,0
9420,501,0.5085636,0.749555406,0.599160204,0
8935,501,0.43999454,0.749555406,0.969999999,0
2058,501,0.43999466,0.749555406,0.900000006,0
2315,501,0.44006148,0.749555406,0.74999997,0
2283,501,0.4400634,0.781014383,0.950000007,0
8935,501,0.44000033,0.781014383,0.969999999,0
2062,503,0.61428595,0.074973438,0.89,1
2179,503,0.64338046,0.084815124,0.580459272,1
2062,503,0.6399996,0.08837483,0.89,1
2190,503,0.6371429,0.099975702,0.597457958,1
856,155,0.67305696,0.071953228,0.639767683,1
1981,503,0.6142287,0.099975702,0.76156956,1
2084,672,0.55275947,0.108873412,0.68691937,0
2283,503,0.5657138,0.11309941,0.950000007,1
2276,503,0.5600005,0.11309941,0.568385245,1
856,103,0.52509815,0.021257341,0.65456894,0
856,189,0.7510718,0.010696363,0.577284485,0
1334,341,0.61855257,0.012191763,0.9999,0
2084,503,0.51985747,0.117846213,0.76353434,1
2190,503,0.5056998,0.133315763,0.597457958,1
1981,503,0.50321645,0.133315763,0.76156956,1
2285,503,0.50660783,0.133315763,0.82570972,1
176,16,0.2918848,0.384039388,0.782552966,0
2150,503,0.54113716,0.13891105,0.76275998,1
2026,503,0.5942799,0.150815986,0.619308971,1
2026,503,0.5828486,0.150815986,0.619308971,1
2062,659,0.4,0.01128105,0.798333334,0
2283,503,0.5799956,0.150815986,0.950000007,1
1062,103,0.52762073,0.021015837,0.6826939,0
2084,172,0.29463965,0.062916876,0.654038334,0
2359,503,0.6085703,0.157145761,0.78245877,1
2285,503,0.60068494,0.185235335,0.82570972,1
2315,503,0.6114289,0.562104033,0.74999997,1
2285,503,0.56373614,0.562104033,0.82570972,1
8935,503,0.6000004,0.562104033,0.969999999,1
8920,503,0.608571,0.585695642,0.7276491,1
5282,503,0.60571367,0.610277395,0.92,1
8920,503,0.60571355,0.635890849,0.7276491,1
5282,503,0.6657151,0.719363584,0.92,1
9420,503,0.6142792,0.749555406,0.599160204,1
9420,503,0.6178537,0.749555406,0.599160204,1
8935,503,0.66857284,0.749555406,0.969999999,1
2058,503,0.66857237,0.749555406,0.900000006,1
2315,503,0.6685699,0.749555406,0.74999997,1
2111,503,0.66855,0.749555406,0.7496443,1
2283,503,0.6685503,0.781014383,0.950000007,1
8987,503,0.65714157,0.781014383,0.75,1
8935,503,0.668568,0.781014383,0.969999999,1
8997,503,0.6624134,0.781014383,0.72756556,1
2185,475,0.71428597,0.114740675,0.69,1
2062,475,0.7114268,0.124137184,0.89,1
2283,475,0.7085711,0.129120183,0.950000007,1
2276,475,0.7000003,0.129120183,0.568385245,1
2285,475,0.67213994,0.129120183,0.82570972,1
2185,475,0.67214,0.129120183,0.69,1
2190,475,0.66571456,0.145301758,0.597457958,1
2299,475,0.6457139,0.145301758,0.618789245,1
2113,475,0.65142876,0.145301758,0.71,1
2276,475,0.6542855,0.145301758,0.568385245,1
1981,475,0.65102667,0.145301758,0.76156956,1
2150,475,0.71842957,0.151134326,0.76275998,1
2299,475,0.73142856,0.163511236,0.618789245,1
2359,475,0.67940605,0.170074752,0.78245877,1
2285,475,0.6861644,0.199071379,0.82570972,1
5282,475,0.7599995,0.283686735,0.92,1
8612,475,0.764278,0.359246459,0.71284488,1
5282,475,0.7599715,0.373666997,0.92,1
2315,475,0.7542845,0.576102067,0.74999997,1
5122,475,0.7514249,0.576102067,0.658053689,1
2084,475,0.7296404,0.59922742,0.76353434,1
2084,475,0.7062478,0.59922742,0.76353434,1
8997,475,0.7316955,0.59922742,0.72756556,1
5282,475,0.7599905,0.59922742,0.92,1
8920,475,0.76285684,0.59922742,0.7276491,1
8920,475,0.7342859,0.623281049,0.7276491,1
5282,475,0.7599857,0.623281049,0.92,1
821,157,0.12625001,0.012083157,0.85245295,0
840,221,0.5,0.055592566,#N/A,0
8997,475,0.7599878,0.648300217,0.72756556,1
9420,475,0.7735732,0.758831143,0.599160204,1
1981,475,0.75071275,0.758831143,0.76156956,1
2058,475,0.76571417,0.758831143,0.900000006,1
2058,475,0.7657155,0.758831143,0.900000006,1
2283,475,0.7656987,0.789291436,0.950000007,1
2283,475,0.76569694,0.789291436,0.950000007,1
1239,445,0.54999995,0.01242412,0.650199913,1
45,341,0.24999999,0.087432718,0.904000002,0
9685,375,0.7500002,0.202295627,0.6100001,1
2315,338,0.25034428,0.058559404,0.704999991,0
2084,485,0.59785706,0.083491403,0.76353434,1
85,155,0.53999996,0.084814762,0.85050003,1
2062,485,0.6285714,0.094147818,0.89,1
1003,61,0.64,0.261412737,0.36,0
937,157,0.18156248,0.012083157,0.796642545,0
59,224,0.3,0.010282988,0.817500007,0
2190,485,0.6000005,0.106164364,0.597457958,1
2190,485,0.6257132,0.119714641,0.597457958,1
1981,485,0.6113235,0.119714641,0.76156956,1
201,221,0.3095774,0.762348771,#N/A,0
1441,386,0.4873295,0.013086565,0.48850858,0
59,173,0.6,0.012035131,0.847956575,0
59,145,0.27999997,0.0147858,0.88,0
1003,189,0.6255359,0.011137255,0.437232065,0
1000,189,0.6925968,0.011137255,0.395636375,0
59,226,0.65999997,0.010277865,0.687640115,1
2074,485,0.61132437,0.119714641,0.8109972,1
2283,485,0.6028567,0.119714641,0.950000007,1
2276,485,0.5942859,0.124605373,0.568385245,1
45,899,0.13,0.009999944,0.813333357,0
2185,485,0.59428704,0.124605373,0.69,1
2185,485,0.5942877,0.124605373,0.69,1
796,224,0.4634619,0.009999986,0.795822002,0
1000,14,0.55,0.051868144,0.60546168,0
59,225,0.4,0.010309627,0.700000013,0
1077,173,0.6981457,0.011876933,0.62464105,0
796,226,0.5351292,0.009999986,0.769869693,1
840,188,0.41575718,0.010795685,0.558507699,0
1003,9,0.7776073,0.282376087,0.649039984,1
2190,485,0.5885709,0.140509365,0.597457958,1
2276,485,0.57714236,0.140509365,0.568385245,1
1981,485,0.56867015,0.140509365,0.76156956,1
2285,485,0.6082433,0.570607942,0.82570972,1
85,126,0.18000002,0.256036422,0.76750003,1
856,9,0.7776073,0.295415804,0.650298952,1
2352,485,0.5957145,0.146249629,0.71038792,1
59,229,0.45,0.01014093,0.687640115,0
45,418,0.060000002,0.139890403,0.904000002,0
796,220,0.468071,0.01056004,0.776548704,0
2359,485,0.59070843,0.146249629,0.78245877,1
45,855,0.049999997,0.115447187,0.815792934,0
2150,485,0.60608524,0.146249629,0.76275998,1
2299,485,0.6142858,0.158443262,0.618789245,1
2062,660,0.16,0.011527117,0.798333334,0
796,229,0.425,0.01014093,0.769869693,0
1062,294,0.27999997,0.014218367,#N/A,0
85,154,0.77,0.010388965,0.732727278,1
367,376,0.30480585,0.045287909,0.9867,0
2113,485,0.6114286,0.158443262,0.71,1
2359,485,0.59713626,0.164916184,0.78245877,1
576,157,0.10500001,0.011344517,0.912499995,0
5282,899,0.15,0.009999944,0.91,0
5282,485,0.6114287,0.277540772,0.92,1
2062,404,0.6645552,0.02442519,0.588952126,1
176,289,0.46359366,0.014525789,#N/A,0
2315,485,0.61428535,0.570607942,0.74999997,1
2084,428,0.24496427,0.035107287,0.654038334,0
934,128,0.19452009,0.013658471,0.756755565,0
933,155,0.4174,0.013894363,0.95,1
122,61,0.70000005,0.097765713,0.56250014,0
176,16,0.26,0.855393197,0.782552966,0
399,157,0.21312498,0.012083157,0.78687502,0
176,102,0.50000006,0.036369337,0.795390229,0
720,154,0.77,0.010656654,0.709033239,1
821,128,0.1511183,0.013658471,0.658768657,0
85,61,0.44,0.408772216,0.652727311,0
176,16,0.23000002,0.855393197,0.782552966,0
296,16,0.24000002,0.855393197,0.841530649,0
296,16,0.26,0.855393197,0.841530649,0
85,224,0.32999998,0.010427479,0.88750003,0
821,102,0.6668551,0.017109051,0.739942963,0
5282,485,0.6114292,0.593919129,0.92,1
8920,485,0.6114286,0.593919129,0.7276491,1
9008,485,0.5742825,0.593919129,0.76000002,1
2075,728,0.484,0.016594918,0.794666665,0
45,737,0.18,0.277426015,0.974999999,0
8987,485,0.6114288,0.593919129,0.75,1
5282,485,0.58000046,0.725562484,0.92,1
9420,485,0.62429166,0.755204067,0.599160204,1
8935,485,0.5800015,0.755204067,0.969999999,1
2058,765,0.25,0.031095642,0.665296195,0
59,160,0.6,0.00999997,0.841851843,1
427,160,0.6684046,0.00999997,0.52807008,1
45,401,0.19999994,0.524841081,0.743892724,0
172,102,0.6668551,0.01750453,0.8498289,0
45,686,0.59,0.098725938,0.901999996,0
427,154,0.6477763,0.010793074,0.52807008,1
172,128,0.12413697,0.013989999,0.87586303,0
176,16,0.6100717,0.032510466,0.782552966,0
176,16,0.5111009,0.032510466,0.782552966,0
2058,485,0.5799998,0.755204067,0.900000006,1
